repo,language,stars,path,ci_status,build_tool,is_buildable,primary_ci,first_buildable_sha,first_buildable_date
pyeve/cerberus,Python,3264,https://github.com/pyeve/cerberus,SUCCESS,Pip/Poetry,True,GitHub Actions,c07c2f942873bd90d333347cb679850a85680aa6,2024-12-31T14:21:41Z
pyeve/eve,Python,6748,https://github.com/pyeve/eve,SUCCESS,Pip/Poetry,True,GitHub Actions,172f3f251bc34d7c59cd72c9b67873b99ba0f486,2024-10-15T07:27:56Z
PyGithub/PyGithub,Python,7661,https://github.com/PyGithub/PyGithub,SUCCESS,Pip/Poetry,True,GitHub Actions,81f8f05bbb7b4fa62b06fb28a3d46893f81f60b1,2025-01-07T10:55:06Z
pyinstaller/pyinstaller,Python,12873,https://github.com/pyinstaller/pyinstaller,NO_CI,Pip/Poetry,True,GitHub Actions,f5d670162d13cbbd9fc217a9be3a2aa2c1647650,2024-12-28T19:14:15Z
pyload/pyload,Python,3701,https://github.com/pyload/pyload,SUCCESS,Pip/Poetry,True,GitHub Actions,49fe2fe40678864d73b3484fa6d80cd7adaaac6a,2024-12-21T15:41:30Z
Pylons/pyramid,Python,4070,https://github.com/Pylons/pyramid,FAILURE,Pip/Poetry,True,GitHub Actions,a254f1d7bd23345d477d21bf83d201f9622ba835,2024-12-06T07:00:45Z
pymc-devs/pymc,Python,9480,https://github.com/pymc-devs/pymc,SUCCESS,Pip/Poetry,True,GitHub Actions,bc3531635a75b6767cc99bcad8a3b7bb1211c155,2024-12-25T15:29:38Z
PyMySQL/mysqlclient,Python,2525,https://github.com/PyMySQL/mysqlclient,SUCCESS,Pip/Poetry,True,GitHub Actions,21b99a031c5c9776a0893927c09bb764da06f261,2026-02-07T15:10:15Z
pypa/pip,Python,10089,https://github.com/pypa/pip,SUCCESS,Pip/Poetry,True,GitHub Actions,e5c307289fc311fca6c677aefdfc9274354d9a91,2024-10-13T10:11:07Z
pypa/pipenv,Python,25110,https://github.com/pypa/pipenv,FAILURE,Pip/Poetry,True,GitHub Actions,b6fc7d8665bfc8073311786531613a0228c45bde,2025-01-09T20:31:27Z
pypa/virtualenv,Python,5008,https://github.com/pypa/virtualenv,SUCCESS,Pip/Poetry,True,GitHub Actions,de4465f88bd769858d53f988198ab04bff4b328e,2024-10-18T01:26:52Z
pypi/warehouse,Python,3952,https://github.com/pypi/warehouse,PENDING,Pip/Poetry,True,GitHub Actions,3c99c2a084ab7edcc66ec62db389d242f389438e,2024-12-26T15:52:22Z
pyparsing/pyparsing,Python,2455,https://github.com/pyparsing/pyparsing,SUCCESS,Pip/Poetry,True,GitHub Actions,dde1a025d0783d4e90ce0ee089c9b7cf89f50c78,2024-12-30T14:57:06Z
PyQt5/PyQt,Python,7110,https://github.com/PyQt5/PyQt,NO_CI,Pip/Poetry,True,GitHub Actions,4bdb73f7993ee3fea799fa18c1916c8c8b80ff2b,2025-04-08T14:36:56Z
pyqtgraph/pyqtgraph,Python,4292,https://github.com/pyqtgraph/pyqtgraph,SUCCESS,Pip/Poetry,True,GitHub Actions,54efcbd2398c0f39a11ec1d14fe8f7f3f3a6b901,2024-10-15T17:30:46Z
pyro-ppl/pyro,Python,8971,https://github.com/pyro-ppl/pyro,SUCCESS,Pip/Poetry,True,GitHub Actions,86277f33fc60af7520c88deb9cf38ba39c6c9519,2024-12-31T19:20:12Z
pyserial/pyserial,Python,3498,https://github.com/pyserial/pyserial,SUCCESS,Pip/Poetry,True,GitHub Actions,a26d8035429cc7ce6e478a9aa85dab56bad83b94,2025-11-06T02:46:43Z
pytest-dev/pytest,Python,13547,https://github.com/pytest-dev/pytest,FAILURE,Pip/Poetry,True,GitHub Actions,922d6841b0fe3dd1030f2ec4b816778a74a3bf84,2024-10-23T15:12:04Z
python-attrs/attrs,Python,5729,https://github.com/python-attrs/attrs,SUCCESS,Pip/Poetry,True,GitHub Actions,076cf7643c1766dfe932ba9193fd273dc3cfc3df,2024-12-28T06:42:52Z
Python-Markdown/markdown,Python,4158,https://github.com/Python-Markdown/markdown,SUCCESS,Pip/Poetry,True,GitHub Actions,f2ae4e4a453ba621a141ace7f1603c3a057fade2,2025-01-28T20:03:58Z
python-pillow/Pillow,Python,13374,https://github.com/python-pillow/Pillow,SUCCESS,Pip/Poetry,True,GitHub Actions,3911afbc97f5b3195609800f471794f6b3e349dc,2024-10-14T05:56:48Z
python-poetry/poetry,Python,34199,https://github.com/python-poetry/poetry,SUCCESS,Pip/Poetry,True,GitHub Actions,2d540ea83bc0238b25f5bc1ee367b0b2fac6c0d4,2024-12-28T19:39:52Z
python-telegram-bot/python-telegram-bot,Python,28779,https://github.com/python-telegram-bot/python-telegram-bot,FAILURE,Pip/Poetry,True,GitHub Actions,4f255b6e21debd7ff5274400bf0d36e56bf169fa,2024-12-15T09:26:37Z
python-trio/trio,Python,7161,https://github.com/python-trio/trio,SUCCESS,Pip/Poetry,True,GitHub Actions,ded5cacc5cd150042878c4805a707bbb120acf60,2024-10-17T01:45:37Z
python-visualization/folium,Python,7319,https://github.com/python-visualization/folium,SUCCESS,Pip/Poetry,True,GitHub Actions,ccb7509c1f8a9ddd2a2d488725f7a20145e3f167,2024-12-29T14:36:13Z
python/cpython,Python,71442,https://github.com/python/cpython,PENDING,Unknown,False,GitHub Actions,3d396ab7591d544ac8bc1fb49615b4e867ca1c83,2025-06-05T09:17:03Z
python/mypy,Python,20194,https://github.com/python/mypy,SUCCESS,Pip/Poetry,True,GitHub Actions,ed4cd382715e868b2544127d4c88351a41864fc1,2024-12-25T19:00:10Z
python/typeshed,Python,4998,https://github.com/python/typeshed,SUCCESS,Pip/Poetry,True,GitHub Actions,d8822689f79e893c9e0a644f81af3a4a79ef0017,2024-12-25T22:25:39Z
pytoolz/toolz,Python,5112,https://github.com/pytoolz/toolz,SUCCESS,Pip/Poetry,True,GitHub Actions,08f2604f599847272d801c7f0467451de59fa33a,2025-01-08T17:51:15Z
pytorch/examples,Python,23736,https://github.com/pytorch/examples,SUCCESS,Unknown,False,GitHub Actions,6967ff567601f7b3f4827b80db4125e5c6c2c95e,2025-04-29T18:47:49Z
facebookresearch/fairseq,Python,32150,https://github.com/facebookresearch/fairseq,FAILURE,Pip/Poetry,True,GitHub Actions,ecbf110e1eb43861214b05fa001eff584954f65a,2024-10-18T16:40:02Z
pytorch/ignite,Python,4732,https://github.com/pytorch/ignite,FAILURE,Pip/Poetry,True,GitHub Actions,7795700796e3dafdd113973bfd562000b25c7ea0,2025-01-03T10:27:25Z
pytorch/pytorch,Python,97300,https://github.com/pytorch/pytorch,FAILURE,Pip/Poetry,True,GitHub Actions,a0f5941246d385a1900a5d3a1296687f389fbed4,2025-12-13T22:20:39Z
pytorch/tutorials,Python,9035,https://github.com/pytorch/tutorials,SUCCESS,Pip/Poetry,True,GitHub Actions,6f54c88d360297fb255eb31bdaf710cc9a50b3fd,2024-12-30T19:53:16Z
pytorch/vision,Python,17501,https://github.com/pytorch/vision,FAILURE,Pip/Poetry,True,GitHub Actions,86716c093f9717c6b7a4169583d05f6754650c5e,2025-01-21T16:54:09Z
Lightning-AI/pytorch-lightning,Python,30826,https://github.com/Lightning-AI/pytorch-lightning,SUCCESS,Pip/Poetry,True,GitHub Actions,3627c5bfac704d44c0d055a2cdf6f3f9e3f9e8c1,2024-11-04T17:33:48Z
pytransitions/transitions,Python,6408,https://github.com/pytransitions/transitions,SUCCESS,Pip/Poetry,True,GitHub Actions,8f6ca5f4ca268dd154f0a968d3861afada10430b,2025-03-25T12:37:14Z
pywinauto/pywinauto,Python,5900,https://github.com/pywinauto/pywinauto,FAILURE,Setup.py,True,GitHub Actions,634ef0e58e43b6634079f456709a19e80a83bf9b,2025-09-21T15:35:14Z
Qiskit/qiskit,Python,7025,https://github.com/Qiskit/qiskit,SUCCESS,Pip/Poetry,True,GitHub Actions,136aaff14fb53f68e31029a51e9aaddb1b4cad15,2025-01-06T08:01:01Z
Qix-/better-exceptions,Python,4720,https://github.com/Qix-/better-exceptions,SUCCESS,Setup.py,True,GitHub Actions,5b54297ebdeb7699733daf73bfadc38c23becde8,2025-10-22T11:49:35Z
qtile/qtile,Python,5224,https://github.com/qtile/qtile,FAILURE,Pip/Poetry,True,GitHub Actions,df40c647f824c1107c264803c4624ca5d095204c,2025-10-24T12:28:20Z
kedro-org/kedro,Python,10756,https://github.com/kedro-org/kedro,SUCCESS,Pip/Poetry,True,GitHub Actions,c6bc8d5a94ff6b4b8c730deb9098c5f3c5a03aa8,2025-01-09T13:23:04Z
quantumlib/Cirq,Python,4865,https://github.com/quantumlib/Cirq,SUCCESS,Pip/Poetry,True,GitHub Actions,e446d74db7ca794ca1b2ff6a64f3824364f8b3f3,2024-12-28T16:11:44Z
qutebrowser/qutebrowser,Python,11268,https://github.com/qutebrowser/qutebrowser,FAILURE,Pip/Poetry,True,GitHub Actions,322977dc0d439f26a09063afcaca5faaf414550d,2025-01-27T15:15:28Z
r0x0r/pywebview,Python,5713,https://github.com/r0x0r/pywebview,SUCCESS,Pip/Poetry,True,GitHub Actions,aa5d56f8d5b2b8cc1ebbe1f0504816ac8ecce931,2025-01-19T21:07:40Z
rafalp/Misago,Python,2708,https://github.com/rafalp/Misago,SUCCESS,Pip/Poetry,True,GitHub Actions,0e538c130baafc883370f760cf7bad9651599d76,2024-12-17T10:30:52Z
ranger/ranger,Python,16847,https://github.com/ranger/ranger,FAILURE,Pip/Poetry,True,GitHub Actions,c05e97b37f32f16eded7e1337cdf2c33ddf18827,2024-12-31T14:49:57Z
Rapptz/discord.py,Python,15909,https://github.com/Rapptz/discord.py,SUCCESS,Pip/Poetry,True,GitHub Actions,fcd9239b33d18596fc90e166393fffd98a9487c4,2025-01-15T23:01:47Z
piskvorky/gensim,Python,16354,https://github.com/piskvorky/gensim,FAILURE,Pip/Poetry,True,GitHub Actions,5b9c76c48b9097b8a46eed1f75474ad3f8a31e4e,2025-08-22T18:53:05Z
piskvorky/smart_open,Python,3431,https://github.com/piskvorky/smart_open,SUCCESS,Pip/Poetry,True,GitHub Actions,fba9ee50ae314c4fc05f419fcea096e0f8295452,2025-02-28T04:37:45Z
RasaHQ/rasa,Python,21032,https://github.com/RasaHQ/rasa,SUCCESS,Pip/Poetry,True,GitHub Actions,66296b28b34f3400e55e61d5360c6c722427d004,2025-01-10T08:29:55Z
rasbt/mlxtend,Python,5111,https://github.com/rasbt/mlxtend,SUCCESS,Pip/Poetry,True,GitHub Actions,71f2531461e63e0bcab870b4eac44c4fb05b7899,2025-01-25T23:38:57Z
raspberrypi/documentation,Python,5529,https://github.com/raspberrypi/documentation,NO_CI,Pip/Poetry,True,GitHub Actions,4fff62c807c31b491e1948f138af564cd1548aa1,2024-12-30T23:13:51Z
ray-project/ray,Python,41212,https://github.com/ray-project/ray,PENDING,Pip/Poetry,True,GitHub Actions,46e0bbec4aae7694038c778e70ac56f0bfc7d10f,2025-08-08T19:20:25Z
ReactiveX/RxPY,Python,5011,https://github.com/ReactiveX/RxPY,SUCCESS,Pip/Poetry,True,GitHub Actions,28dd52cf4de3090393624f94c6fc8c21bdb6d86c,2025-03-18T19:09:51Z
readthedocs/readthedocs.org,Python,8317,https://github.com/readthedocs/readthedocs.org,SUCCESS,Pip/Poetry,True,GitHub Actions,882ebdb479375f295d37cc67f474a61638524697,2025-01-02T12:25:42Z
ricequant/rqalpha,Python,6148,https://github.com/ricequant/rqalpha,SUCCESS,Pip/Poetry,True,GitHub Actions,c762c924cd75a951002fde2d1272e36a32e58c91,2024-12-25T09:38:08Z
robotframework/robotframework,Python,11405,https://github.com/robotframework/robotframework,FAILURE,Pip/Poetry,True,GitHub Actions,cad97af4539874074ef9a9aa0fa9a63f0d41b459,2024-12-30T23:54:43Z
rocky/python-uncompyle6,Python,4217,https://github.com/rocky/python-uncompyle6,SUCCESS,Pip/Poetry,True,GitHub Actions,2ba8bf13f7dd31dc880cc57e4e7f7fa5d0ee3f5e,2025-06-08T02:53:48Z
ross/requests-futures,Python,2229,https://github.com/ross/requests-futures,NO_CI,Pip/Poetry,True,GitHub Actions,065204e9e0abd41f1ac52c91720fcb03ddd2c6a1,2025-01-07T20:29:20Z
rougier/numpy-100,Python,13782,https://github.com/rougier/numpy-100,NO_CI,Pip/Poetry,True,GitHub Actions,00b93cbb232b12a080c711b60cb1b588e9fc0b2a,2025-04-09T14:22:39Z
rq/rq,Python,10575,https://github.com/rq/rq,SUCCESS,Pip/Poetry,True,GitHub Actions,2dee3f292d33d8f24e8d6e2d41af949a7cc0bbbd,2024-12-26T01:19:42Z
rushter/MLAlgorithms,Python,10946,https://github.com/rushter/MLAlgorithms,SUCCESS,Pip/Poetry,True,GitHub Actions,8fb8bb4282f37ad797052930dc12d0faace7bdb6,2025-06-15T21:18:12Z
pyg-team/pytorch_geometric,Python,23466,https://github.com/pyg-team/pytorch_geometric,SUCCESS,Pip/Poetry,True,GitHub Actions,5ea6aec8827eabf2a7569d32780ebf3510ba0f6e,2024-12-30T11:39:27Z
huggingface/pytorch-image-models,Python,36348,https://github.com/huggingface/pytorch-image-models,SUCCESS,Pip/Poetry,True,GitHub Actions,364c567dd28101fb93d6071d0bd498e762eb8508,2024-12-27T20:54:02Z
s3tools/s3cmd,Python,4861,https://github.com/s3tools/s3cmd,SUCCESS,Pip/Poetry,True,GitHub Actions,a5e25f1690db9a778f8e7dc94edc1b7e3e57f02c,2025-01-20T02:26:03Z
saltstack/salt,Python,15218,https://github.com/saltstack/salt,SUCCESS,Pip/Poetry,True,GitHub Actions,8870f2e2d7be013718492a8bbabed15feebe1af6,2024-12-27T19:27:20Z
sammchardy/python-binance,Python,7067,https://github.com/sammchardy/python-binance,FAILURE,Pip/Poetry,True,GitHub Actions,658f1fbca9d66aafcda1fffccff46ac5bb785d3a,2024-12-30T10:46:14Z
samuelclay/NewsBlur,Python,7295,https://github.com/samuelclay/NewsBlur,SUCCESS,Pip/Poetry,True,GitHub Actions,6f5d7c55a0efcc0164f843984964041335a3d00c,2024-12-31T03:02:48Z
pydantic/pydantic,Python,26757,https://github.com/pydantic/pydantic,FAILURE,Pip/Poetry,True,GitHub Actions,fac2bfdf0d0df1d107331caf73c22955b6295f27,2024-12-27T16:01:46Z
satwikkansal/wtfpython,Python,36895,https://github.com/satwikkansal/wtfpython,NO_CI,Pip/Poetry,True,GitHub Actions,e374a889e2005b7e4fff90172f5be5bed0114f3d,2025-02-28T06:05:27Z
saulpw/visidata,Python,8797,https://github.com/saulpw/visidata,FAILURE,Pip/Poetry,True,GitHub Actions,c836d6c1f75586d921a5236db88c534220788eae,2024-12-27T06:16:29Z
scikit-image/scikit-image,Python,6444,https://github.com/scikit-image/scikit-image,FAILURE,Pip/Poetry,True,GitHub Actions,69c82eda3ee4d6c6fa6f96d621575a6d6f8bbbff,2025-01-20T18:50:48Z
scikit-learn-contrib/imbalanced-learn,Python,7080,https://github.com/scikit-learn-contrib/imbalanced-learn,SUCCESS,Pip/Poetry,True,GitHub Actions,ca7e21de4f454c56d52b683ff3c5a05aabc65c34,2025-03-01T22:08:44Z
scikit-learn/scikit-learn,Python,64974,https://github.com/scikit-learn/scikit-learn,SUCCESS,Pip/Poetry,True,GitHub Actions,970503f839f44b4f78390e6069f8e13c0dd2f185,2024-12-24T11:24:17Z
scipy-lectures/scientific-python-lectures,Python,3192,https://github.com/scipy-lectures/scientific-python-lectures,SUCCESS,Pip/Poetry,True,GitHub Actions,ad4c255b9e4d6ebceb8e9a1a161e13cb4e224e4b,2025-01-09T17:58:27Z
scipy/scipy,Python,14443,https://github.com/scipy/scipy,FAILURE,Pip/Poetry,True,GitHub Actions,d374d4fb6d51ad6abbc9f9f1b32adb4c431652c3,2024-12-25T11:50:29Z
scrapy-plugins/scrapy-splash,Python,3242,https://github.com/scrapy-plugins/scrapy-splash,SUCCESS,Pip/Poetry,True,GitHub Actions,7053a6d9471b2cb6758d03c8b46a99517e5a2a60,2019-11-06T23:59:17Z
scrapy/scrapy,Python,59692,https://github.com/scrapy/scrapy,SUCCESS,Pip/Poetry,True,GitHub Actions,f7af7b282d6d3b36689cc192e6f78c065e32fb89,2024-12-29T11:45:26Z
scrapy/scrapyd,Python,3085,https://github.com/scrapy/scrapyd,SUCCESS,Pip/Poetry,True,GitHub Actions,957d817e400e1ef76e1d3cf55c5490914a5d5b69,2025-01-24T18:59:37Z
python-pendulum/pendulum,Python,6618,https://github.com/python-pendulum/pendulum,SUCCESS,Pip/Poetry,True,GitHub Actions,3205e9727cbdcb1e48d5d62f239d754447b5025d,2025-03-30T20:24:09Z
secdev/scapy,Python,12048,https://github.com/secdev/scapy,FAILURE,Pip/Poetry,True,GitHub Actions,42bc8ea479692ca4f05bf2fd024c04ab268fb35d,2024-12-28T12:21:46Z
fortra/impacket,Python,15443,https://github.com/fortra/impacket,SUCCESS,Pip/Poetry,True,GitHub Actions,06863aeca181b4dbb593ddb3b530e6aaf7d7ef70,2025-01-03T12:01:11Z
sensepost/objection,Python,8883,https://github.com/sensepost/objection,SUCCESS,Pip/Poetry,True,GitHub Actions,d0edeb06bddb9f5ef7316ac0bddc72f2d2432cbf,2025-03-20T13:25:08Z
SFTtech/openage,Python,14079,https://github.com/SFTtech/openage,FAILURE,Unknown,False,GitHub Actions,d6bf5b910ce0425d9cf9d9f1a991ebef1c937abc,2024-12-25T13:56:03Z
sherlock-project/sherlock,Python,72597,https://github.com/sherlock-project/sherlock,SUCCESS,Pip/Poetry,True,GitHub Actions,55f0628c2b1fce02da4ecae5646d329eeeb3963a,2025-01-19T19:39:45Z
simonw/datasette,Python,10745,https://github.com/simonw/datasette,FAILURE,Pip/Poetry,True,GitHub Actions,53a3b3c80e64fa3733196b1478e4a4fc60b08fd4,2025-02-04T22:49:52Z
SirVer/ultisnips,Python,7686,https://github.com/SirVer/ultisnips,SUCCESS,Unknown,False,GitHub Actions,79b063ac44eb5a9c28129bc3837fef789a3190fa,2025-03-09T19:32:40Z
skorokithakis/catt,Python,3629,https://github.com/skorokithakis/catt,SUCCESS,Pip/Poetry,True,GitHub Actions,4660f0423192497ce0a64424e23321d79c4ab7e1,2025-05-08T10:55:52Z
skulpt/skulpt,Python,3389,https://github.com/skulpt/skulpt,SUCCESS,Unknown,False,GitHub Actions,d70d1b61a3112f5f425c621807158b6528c23cea,2025-01-15T04:06:09Z
slackapi/python-slack-sdk,Python,3996,https://github.com/slackapi/python-slack-sdk,SUCCESS,Pip/Poetry,True,GitHub Actions,0d77f8d1434c14f591bc2a7f7e09f1023be35549,2024-12-29T20:31:45Z
sloria/doitlive,Python,3558,https://github.com/sloria/doitlive,SUCCESS,Pip/Poetry,True,GitHub Actions,891581bf3c50e2871a15010df447b9cb8570364e,2025-01-07T04:07:21Z
sloria/TextBlob,Python,9506,https://github.com/sloria/TextBlob,SUCCESS,Pip/Poetry,True,GitHub Actions,8df56427ff2f7772912413562e380ac42eb207c0,2025-01-13T22:59:29Z
smacke/ffsubsync,Python,7563,https://github.com/smacke/ffsubsync,SUCCESS,Pip/Poetry,True,GitHub Actions,95d526b5e62a3825152397f4c958b34e89e2b08c,2025-02-17T01:31:13Z
soimort/you-get,Python,56731,https://github.com/soimort/you-get,FAILURE,Pip/Poetry,True,GitHub Actions,51a7eb5efccb226576cd0d3a018bc3c1f19a1081,2024-12-29T11:36:44Z
sphinx-doc/sphinx,Python,7664,https://github.com/sphinx-doc/sphinx,FAILURE,Pip/Poetry,True,GitHub Actions,df3d94ffdad09cc2592caccd179004e31aa63227,2024-12-02T10:12:22Z
spotify/luigi,Python,18659,https://github.com/spotify/luigi,SUCCESS,Pip/Poetry,True,GitHub Actions,a0c6604f5887536f92ba5781c3cedcf29ace8391,2024-11-10T16:14:23Z
spulec/freezegun,Python,4489,https://github.com/spulec/freezegun,SUCCESS,Pip/Poetry,True,GitHub Actions,f9235ae8a00941f2d8a370717af2641a7bf268e9,2025-05-24T10:58:29Z
getmoto/moto,Python,8183,https://github.com/getmoto/moto,SUCCESS,Pip/Poetry,True,GitHub Actions,9a6298523fa66de97eadcb0e2be0d60480f45ef3,2024-12-25T15:37:25Z
spyder-ide/spyder,Python,9129,https://github.com/spyder-ide/spyder,SUCCESS,Pip/Poetry,True,GitHub Actions,235368ca61c9f7e52383756432a5ab15ce5d3e00,2024-12-27T16:49:13Z
sqlalchemy/sqlalchemy,Python,11488,https://github.com/sqlalchemy/sqlalchemy,SUCCESS,Pip/Poetry,True,GitHub Actions,c6be0c1f205cf83467d68eb40fb650b9274519f9,2024-12-26T11:09:40Z
sqlmapproject/sqlmap,Python,36566,https://github.com/sqlmapproject/sqlmap,SUCCESS,Unknown,False,GitHub Actions,fee62ae14c15e555662b1d1099304add3eff3b1c,2025-01-02T00:00:58Z
squidfunk/mkdocs-material,Python,26008,https://github.com/squidfunk/mkdocs-material,SUCCESS,Pip/Poetry,True,GitHub Actions,0b327bcf21b162305d8b5aa95bdba071a00dcd03,2024-12-27T17:49:46Z
sshuttle/sshuttle,Python,13082,https://github.com/sshuttle/sshuttle,SUCCESS,Pip/Poetry,True,GitHub Actions,b346e976eb79980fe7826b7e89be0f16bbc89b38,2025-01-22T20:54:18Z
StackStorm/st2,Python,6405,https://github.com/StackStorm/st2,FAILURE,Pip/Poetry,True,GitHub Actions,03a1e698a4c0c10d5fcb8ed93b08831cc16740ea,2025-02-04T15:46:32Z
stamparm/maltrail,Python,8233,https://github.com/stamparm/maltrail,NO_CI,Pip/Poetry,True,GitHub Actions,7b559670c084c29a81df49b925b742bfc063e626,2026-01-31T23:11:03Z
statsmodels/statsmodels,Python,11236,https://github.com/statsmodels/statsmodels,FAILURE,Pip/Poetry,True,GitHub Actions,ab3240f8672c377e173609e3b7663d8fc1340d7f,2025-01-02T03:08:34Z
stephenmcd/mezzanine,Python,4832,https://github.com/stephenmcd/mezzanine,SUCCESS,Pip/Poetry,True,GitHub Actions,52cf68cbb7c07380a1775a5642ea87da6ef2b146,2025-04-02T16:54:23Z
StevenBlack/hosts,Python,29808,https://github.com/StevenBlack/hosts,SUCCESS,Pip/Poetry,True,GitHub Actions,829a1b9ab1a65de95addee7f609475e6419ccf21,2024-12-26T22:03:52Z
streamlink/streamlink,Python,11268,https://github.com/streamlink/streamlink,SUCCESS,Pip/Poetry,True,GitHub Actions,6f9d9159c3995eda1880914f2b79cedf9df54b8b,2024-12-28T15:01:10Z
streamlit/streamlit,Python,43426,https://github.com/streamlit/streamlit,SUCCESS,Pip/Poetry,True,GitHub Actions,758d2ac5ec1367b8d1439e175e909de13b480450,2024-12-31T19:32:29Z
SublimeLinter/SublimeLinter,Python,2040,https://github.com/SublimeLinter/SublimeLinter,SUCCESS,Pip/Poetry,True,GitHub Actions,b71799c0b51fb0effd911794b4df1175e3a51ce3,2024-08-28T15:01:41Z
SublimeText-Markdown/MarkdownEditing,Python,3277,https://github.com/SublimeText-Markdown/MarkdownEditing,FAILURE,Pip/Poetry,True,GitHub Actions,a40a91bf3854bb14618d5afb1d4a9b1a568a5267,2025-02-08T10:35:44Z
Supervisor/supervisor,Python,8997,https://github.com/Supervisor/supervisor,SUCCESS,Setup.py,True,GitHub Actions,45da211aa6b3e043002df2e65ba3edd5ef5b9a2c,2025-01-19T22:57:37Z
swisskyrepo/PayloadsAllTheThings,Python,75080,https://github.com/swisskyrepo/PayloadsAllTheThings,SUCCESS,Unknown,False,GitHub Actions,ddad93a1d262578a938c11166ce70f6c8c866044,2025-01-14T21:26:29Z
sympy/sympy,Python,14368,https://github.com/sympy/sympy,SUCCESS,Pip/Poetry,True,GitHub Actions,0a5680a99102f954065c41577b35c499a71b2e3a,2024-12-14T02:22:17Z
SystemsApproach/book,Python,3290,https://github.com/SystemsApproach/book,SUCCESS,Pip/Poetry,True,GitHub Actions,3e957710a85c30e4e4e985ab9e6fc54e7a20b7f4,2025-04-07T19:29:14Z
taigaio/taiga-back,Python,808,https://github.com/taigaio/taiga-back,SUCCESS,Pip/Poetry,True,GitHub Actions,1f931a2999907956334eb745d0652ed5560f725e,2025-01-08T09:46:29Z
kennethreitz/responder,Python,3618,https://github.com/kennethreitz/responder,SUCCESS,Pip/Poetry,True,GitHub Actions,1b63d2943a02e88f0c2fdd91aa0cd845204614ea,2025-01-18T21:22:36Z
tartley/colorama,Python,3765,https://github.com/tartley/colorama,FAILURE,Pip/Poetry,True,GitHub Actions,28a951371c8246655d9b74ef7aa4c4d88a2415a6,2025-03-14T02:07:00Z
Tautulli/Tautulli,Python,6348,https://github.com/Tautulli/Tautulli,SUCCESS,Pip/Poetry,True,GitHub Actions,63fe386057bc315bc97e3cecf622c21ad9f6e6fd,2025-01-09T17:13:57Z
tensorflow/datasets,Python,4542,https://github.com/tensorflow/datasets,FAILURE,Pip/Poetry,True,GitHub Actions,606754a2167c725487043fa72c609c7ff43f41fb,2025-01-08T11:15:19Z
tensorflow/graphics,Python,2783,https://github.com/tensorflow/graphics,FAILURE,Pip/Poetry,True,GitHub Actions,8f60a9305ce3bd8ee271b3128b01326f20c5ad26,2024-08-01T02:26:24Z
tensorflow/models,Python,77695,https://github.com/tensorflow/models,FAILURE,Unknown,False,GitHub Actions,141990eed939ce66c2bed9e3894976856cb9616e,2024-12-19T08:53:49Z
TheAlgorithms/Python,Python,217597,https://github.com/TheAlgorithms/Python,SUCCESS,Pip/Poetry,True,GitHub Actions,eb652cf3d48fbd3b51450e95640ce5aec63a066b,2024-12-27T21:18:08Z
theskumar/python-dotenv,Python,8647,https://github.com/theskumar/python-dotenv,SUCCESS,Pip/Poetry,True,GitHub Actions,41593889b63bba7f6af22279968e88727ebf5d62,2025-03-09T17:57:31Z
thumbor/thumbor,Python,10457,https://github.com/thumbor/thumbor,SUCCESS,Pip/Poetry,True,GitHub Actions,2b7cb902b91c85c5bb9d31c874f7b103d7fff91f,2025-03-21T00:52:17Z
fastapi/fastapi,Python,94968,https://github.com/fastapi/fastapi,NO_CI,Pip/Poetry,True,GitHub Actions,b7367f2564b0e7cbee564a00e1a5ec458959ef32,2024-12-25T20:10:12Z
tiangolo/uwsgi-nginx-flask-docker,Python,3011,https://github.com/tiangolo/uwsgi-nginx-flask-docker,NO_CI,Unknown,False,GitHub Actions,88a36121ca71e0c9b7c6f6c1e7a9731afd46f0e2,2025-02-10T14:36:00Z
timbrel/GitSavvy,Python,1932,https://github.com/timbrel/GitSavvy,SUCCESS,Pip/Poetry,True,GitHub Actions,9e6119bc72ff0e475d72b0f219912cb5f4342ed1,2024-12-25T14:35:28Z
PyCQA/isort,Python,6903,https://github.com/PyCQA/isort,SUCCESS,Pip/Poetry,True,GitHub Actions,af02e0ee81a8084892b7e8db4df1cc5c2a1f95fd,2024-12-28T09:56:20Z
timqian/chinese-independent-blogs,Python,22757,https://github.com/timqian/chinese-independent-blogs,NO_CI,Unknown,False,GitHub Actions,aa2ed87ef49554829bf2a33633dc96a40eb399d4,2025-01-03T06:49:24Z
tmux-python/tmuxp,Python,4414,https://github.com/tmux-python/tmuxp,SUCCESS,Pip/Poetry,True,GitHub Actions,945a6cb04c1800dce8d26d505d91f19ad58708f3,2026-01-11T10:43:49Z
shapely/shapely,Python,4369,https://github.com/shapely/shapely,SUCCESS,Pip/Poetry,True,GitHub Actions,61909c1f6d90f44d5f17e747d1d40257778cab2f,2025-01-30T06:24:53Z
tomerfiliba/plumbum,Python,3020,https://github.com/tomerfiliba/plumbum,SUCCESS,Pip/Poetry,True,GitHub Actions,4351ce83c6136121eb314b2a34d1512d823c2f21,2025-03-14T18:02:08Z
prowler-cloud/prowler,Python,12959,https://github.com/prowler-cloud/prowler,FAILURE,Pip/Poetry,True,GitHub Actions,550165b42b258eb4bea3516399d48c58bfb86f5b,2024-12-26T12:31:20Z
